Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
3.188,-1.053,-1.710,-0.535,-0.393,-0.302,-0.348,-0.054,-0.065
3.199,-1.059,-1.714,-0.536,-0.401,-0.303,-0.349,-0.054,-0.065
3.208,-1.064,-1.718,-0.509,-0.381,-0.301,-0.347,-0.054,-0.065
3.218,-1.069,-1.722,-0.484,-0.389,-0.300,-0.348,-0.054,-0.065
3.229,-1.073,-1.725,-0.487,-0.370,-0.300,-0.347,-0.054,-0.065
3.239,-1.078,-1.729,-0.490,-0.352,-0.300,-0.346,-0.054,-0.065
3.249,-1.084,-1.732,-0.520,-0.361,-0.302,-0.347,-0.054,-0.065
3.259,-1.089,-1.736,-0.494,-0.371,-0.300,-0.347,-0.054,-0.065
3.269,-1.094,-1.740,-0.525,-0.352,-0.302,-0.346,-0.054,-0.065
3.279,-1.099,-1.743,-0.526,-0.362,-0.302,-0.347,-0.054,-0.065
3.289,-1.104,-1.747,-0.500,-0.344,-0.301,-0.346,-0.054,-0.065
3.299,-1.109,-1.750,-0.502,-0.354,-0.301,-0.346,-0.054,-0.065
3.309,-1.114,-1.754,-0.504,-0.337,-0.301,-0.345,-0.054,-0.065
3.319,-1.119,-1.757,-0.534,-0.347,-0.303,-0.346,-0.054,-0.065
3.329,-1.124,-1.760,-0.507,-0.330,-0.301,-0.345,-0.054,-0.065
3.339,-1.130,-1.764,-0.537,-0.341,-0.303,-0.346,-0.054,-0.065
3.349,-1.135,-1.767,-0.538,-0.351,-0.303,-0.346,-0.054,-0.065
3.359,-1.140,-1.771,-0.511,-0.361,-0.302,-0.347,-0.054,-0.065
3.369,-1.146,-1.775,-0.540,-0.398,-0.304,-0.349,-0.054,-0.065
3.379,-1.151,-1.779,-0.568,-0.378,-0.305,-0.348,-0.054,-0.065
3.389,-1.158,-1.783,-0.622,-0.442,-0.309,-0.352,-0.054,-0.065
3.399,-1.164,-1.787,-0.673,-0.420,-0.312,-0.351,-0.054,-0.065
3.409,-1.171,-1.793,-0.695,-0.563,-0.314,-0.358,-0.054,-0.065
3.419,-1.178,-1.798,-0.715,-0.535,-0.315,-0.357,-0.054,-0.065
3.429,-1.185,-1.803,-0.679,-0.508,-0.313,-0.356,-0.054,-0.065
3.439,-1.192,-1.810,-0.645,-0.675,-0.312,-0.364,-0.054,-0.065
3.449,-1.199,-1.817,-0.723,-0.641,-0.316,-0.363,-0.054,-0.065
3.459,-1.206,-1.823,-0.714,-0.664,-0.316,-0.364,-0.054,-0.065
3.469,-1.214,-1.830,-0.761,-0.714,-0.319,-0.367,-0.054,-0.065
3.479,-1.221,-1.837,-0.750,-0.705,-0.318,-0.367,-0.054,-0.065
3.489,-1.229,-1.844,-0.740,-0.698,-0.318,-0.366,-0.054,-0.065
3.499,-1.236,-1.851,-0.703,-0.663,-0.315,-0.365,-0.054,-0.065
3.509,-1.243,-1.858,-0.695,-0.657,-0.315,-0.364,-0.054,-0.065
3.519,-1.249,-1.864,-0.661,-0.624,-0.313,-0.363,-0.054,-0.065
3.529,-1.256,-1.870,-0.655,-0.593,-0.312,-0.361,-0.054,-0.065
3.539,-1.262,-1.876,-0.650,-0.591,-0.312,-0.361,-0.054,-0.065
3.549,-1.268,-1.881,-0.617,-0.561,-0.310,-0.359,-0.054,-0.065
3.559,-1.275,-1.887,-0.614,-0.533,-0.310,-0.358,-0.054,-0.065
3.569,-1.280,-1.892,-0.583,-0.534,-0.308,-0.358,-0.054,-0.065
3.579,-1.286,-1.897,-0.554,-0.507,-0.306,-0.357,-0.054,-0.065
3.589,-1.291,-1.902,-0.554,-0.482,-0.306,-0.355,-0.054,-0.065
3.599,-1.297,-1.906,-0.581,-0.458,-0.307,-0.354,-0.054,-0.065
3.609,-1.303,-1.911,-0.607,-0.435,-0.309,-0.353,-0.054,-0.065
3.619,-1.309,-1.915,-0.604,-0.413,-0.308,-0.352,-0.054,-0.065
3.629,-1.315,-1.919,-0.601,-0.420,-0.308,-0.352,-0.054,-0.065
3.639,-1.321,-1.923,-0.571,-0.426,-0.307,-0.353,-0.054,-0.065
3.649,-1.327,-1.928,-0.570,-0.433,-0.307,-0.353,-0.054,-0.065
3.659,-1.333,-1.932,-0.597,-0.411,-0.308,-0.352,-0.054,-0.065
3.669,-1.339,-1.936,-0.649,-0.418,-0.311,-0.353,-0.054,-0.065
3.679,-1.346,-1.940,-0.672,-0.424,-0.313,-0.353,-0.054,-0.065
3.689,-1.353,-1.944,-0.693,-0.403,-0.314,-0.352,-0.054,-0.065
3.699,-1.360,-1.948,-0.713,-0.383,-0.315,-0.351,-0.054,-0.065
3.709,-1.367,-1.952,-0.678,-0.364,-0.313,-0.350,-0.054,-0.066
3.719,-1.374,-1.955,-0.726,-0.346,-0.316,-0.349,-0.054,-0.066
3.729,-1.382,-1.958,-0.772,-0.328,-0.318,-0.348,-0.054,-0.066
3.739,-1.391,-1.962,-0.926,-0.339,-0.327,-0.349,-0.054,-0.066
3.749,-1.401,-1.965,-1.017,-0.350,-0.333,-0.350,-0.054,-0.066
3.759,-1.413,-1.969,-1.158,-0.360,-0.341,-0.351,-0.054,-0.066
3.769,-1.427,-1.973,-1.375,-0.369,-0.354,-0.352,-0.054,-0.066
3.779,-1.440,-1.976,-1.306,-0.351,-0.350,-0.351,-0.054,-0.066
3.789,-1.452,-1.980,-1.241,-0.388,-0.347,-0.353,-0.054,-0.066
3.799,-1.471,-1.984,-1.921,-0.424,-0.386,-0.356,-0.053,-0.066
3.809,-1.501,-1.990,-2.951,-0.540,-0.446,-0.365,-0.053,-0.066
3.819,-1.534,-1.995,-3.352,-0.513,-0.469,-0.365,-0.053,-0.067
3.829,-1.572,-2.002,-3.734,-0.735,-0.493,-0.377,-0.053,-0.066
3.839,-1.613,-2.011,-4.124,-0.890,-0.518,-0.386,-0.053,-0.066
3.849,-1.652,-2.021,-3.918,-1.038,-0.508,-0.393,-0.053,-0.066
3.859,-1.696,-2.033,-4.354,-1.206,-0.534,-0.403,-0.053,-0.066
3.869,-1.743,-2.047,-4.768,-1.365,-0.560,-0.413,-0.053,-0.066
3.879,-1.804,-2.063,-6.122,-1.544,-0.640,-0.426,-0.052,-0.066
3.889,-1.868,-2.080,-6.338,-1.714,-0.654,-0.435,-0.053,-0.066
3.899,-1.934,-2.098,-6.598,-1.848,-0.671,-0.443,-0.053,-0.066
3.909,-2.002,-2.119,-6.845,-2.030,-0.688,-0.453,-0.053,-0.066
3.919,-2.067,-2.141,-6.503,-2.231,-0.671,-0.462,-0.054,-0.065
3.929,-2.136,-2.165,-6.837,-2.449,-0.693,-0.475,-0.054,-0.065
3.939,-2.207,-2.192,-7.099,-2.656,-0.710,-0.486,-0.054,-0.064
3.949,-2.287,-2.220,-8.063,-2.798,-0.768,-0.496,-0.054,-0.065
3.959,-2.371,-2.250,-8.374,-2.988,-0.788,-0.507,-0.054,-0.065
3.969,-2.460,-2.281,-8.861,-3.168,-0.819,-0.518,-0.054,-0.064
3.979,-2.544,-2.313,-8.418,-3.174,-0.795,-0.517,-0.055,-0.064
3.989,-2.635,-2.345,-9.151,-3.208,-0.839,-0.520,-0.055,-0.065
3.999,-2.734,-2.378,-9.902,-3.267,-0.884,-0.525,-0.055,-0.065
4.009,-2.843,-2.410,-10.862,-3.241,-0.940,-0.526,-0.054,-0.065
4.019,-2.989,-2.442,-14.604,-3.216,-1.157,-0.536,-0.051,-0.067
4.029,-3.158,-2.473,-16.867,-3.056,-1.290,-0.533,-0.050,-0.069
4.039,-3.353,-2.504,-19.512,-3.123,-1.446,-0.543,-0.048,-0.070
4.049,-3.578,-2.534,-22.492,-2.939,-1.621,-0.540,-0.047,-0.072
4.059,-3.791,-2.560,-21.367,-2.682,-1.560,-0.522,-0.048,-0.071
4.069,-4.041,-2.584,-24.941,-2.356,-1.769,-0.513,-0.046,-0.073
4.079,-4.329,-2.603,-28.857,-1.853,-1.998,-0.495,-0.043,-0.076
4.089,-4.720,-2.615,-39.060,-1.211,-2.591,-0.485,-0.036,-0.082
4.099,-5.154,-2.626,-43.451,-1.151,-2.856,-0.490,-0.035,-0.084
4.109,-5.634,-2.625,-47.980,0.088,-3.121,-0.431,-0.032,-0.087
4.119,-6.162,-2.618,-52.723,0.770,-3.405,-0.402,-0.030,-0.090
4.129,-6.662,-2.600,-50.086,1.775,-3.258,-0.335,-0.034,-0.089
4.139,-7.138,-2.572,-47.582,2.758,-3.119,-0.270,-0.037,-0.088
4.149,-7.590,-2.537,-45.203,3.554,-2.988,-0.214,-0.040,-0.087
4.159,-8.249,-2.496,-65.904,4.117,-4.203,-0.234,-0.027,-0.098
4.169,-9.042,-2.450,-79.253,4.543,-5.000,-0.237,-0.022,-0.103
4.179,-9.879,-2.402,-83.695,4.838,-5.279,-0.222,-0.023,-0.104
4.189,-10.759,-2.354,-87.997,4.761,-5.554,-0.227,-0.025,-0.104
4.199,-11.595,-2.309,-83.597,4.468,-5.319,-0.221,-0.032,-0.099
4.209,-12.389,-2.270,-79.418,3.942,-5.098,-0.228,-0.039,-0.094
4.219,-13.305,-2.233,-91.624,3.745,-5.836,-0.260,-0.036,-0.098
4.229,-14.336,-2.202,-103.110,3.091,-6.539,-0.312,-0.035,-0.100
4.239,-15.401,-2.177,-106.497,2.442,-6.767,-0.342,-0.039,-0.099
4.249,-16.496,-2.162,-109.522,1.524,-6.976,-0.386,-0.044,-0.096
4.259,-17.617,-2.155,-112.093,0.733,-7.157,-0.422,-0.048,-0.094
4.269,-18.682,-2.153,-106.488,0.202,-6.854,-0.425,-0.057,-0.088
4.279,-19.766,-2.155,-108.415,-0.275,-6.994,-0.443,-0.061,-0.085
4.289,-20.864,-2.166,-109.778,-1.058,-7.103,-0.477,-0.066,-0.082
4.299,-22.044,-2.184,-118.022,-1.774,-7.618,-0.524,-0.067,-0.083
4.309,-23.230,-2.209,-118.548,-2.564,-7.679,-0.556,-0.073,-0.080
4.319,-24.418,-2.243,-118.800,-3.342,-7.723,-0.586,-0.079,-0.076
4.329,-25.546,-2.285,-112.860,-4.246,-7.403,-0.607,-0.088,-0.069
4.339,-26.676,-2.336,-112.958,-5.105,-7.437,-0.642,-0.093,-0.065
4.349,-27.801,-2.393,-112.501,-5.701,-7.436,-0.661,-0.099,-0.062
4.359,-28.918,-2.456,-111.710,-6.240,-7.415,-0.676,-0.104,-0.058
4.369,-30.025,-2.523,-110.711,-6.725,-7.380,-0.687,-0.110,-0.054
4.379,-31.161,-2.593,-113.525,-7.020,-7.568,-0.699,-0.112,-0.053
4.389,-32.275,-2.660,-111.420,-6.669,-7.462,-0.663,-0.117,-0.050
4.399,-33.360,-2.733,-108.568,-7.270,-7.319,-0.675,-0.124,-0.045
4.409,-34.392,-2.805,-103.139,-7.236,-7.021,-0.645,-0.131,-0.040
4.419,-35.397,-2.877,-100.509,-7.176,-6.886,-0.621,-0.137,-0.036
4.429,-36.371,-2.946,-97.434,-6.955,-6.722,-0.587,-0.142,-0.032
4.439,-37.324,-3.014,-95.281,-6.744,-6.613,-0.557,-0.147,-0.028
4.449,-38.238,-3.079,-91.424,-6.544,-6.404,-0.521,-0.152,-0.023
4.459,-39.111,-3.142,-87.319,-6.327,-6.181,-0.483,-0.159,-0.019
4.469,-39.939,-3.204,-82.788,-6.148,-5.933,-0.446,-0.165,-0.013
4.479,-40.726,-3.264,-78.649,-6.033,-5.708,-0.414,-0.171,-0.008
4.489,-41.467,-3.324,-74.167,-5.951,-5.463,-0.382,-0.177,-0.003
4.499,-42.163,-3.382,-69.580,-5.873,-5.211,-0.351,-0.183,0.002
4.509,-42.795,-3.440,-63.217,-5.799,-4.852,-0.315,-0.190,0.009
4.519,-43.375,-3.498,-57.996,-5.784,-4.557,-0.288,-0.196,0.014
4.529,-43.897,-3.556,-52.185,-5.824,-4.229,-0.263,-0.202,0.019
4.539,-44.358,-3.615,-46.060,-5.835,-3.882,-0.235,-0.208,0.025
4.549,-44.795,-3.674,-43.757,-5.900,-3.755,-0.225,-0.211,0.028
4.559,-45.171,-3.734,-37.559,-5.990,-3.402,-0.203,-0.217,0.033
4.569,-45.481,-3.795,-30.985,-6.157,-3.024,-0.184,-0.222,0.039
4.579,-45.666,-3.859,-18.477,-6.399,-2.292,-0.157,-0.230,0.048
4.589,-45.778,-3.926,-11.263,-6.711,-1.869,-0.152,-0.235,0.052
4.599,-45.885,-3.998,-10.700,-7.144,-1.838,-0.173,-0.235,0.054
4.609,-45.847,-4.066,3.843,-6.787,-0.981,-0.117,-0.244,0.060
4.619,-45.810,-4.148,3.650,-8.205,-0.995,-0.194,-0.244,0.062
4.629,-45.700,-4.236,11.076,-8.811,-0.561,-0.216,-0.249,0.066
4.639,-45.512,-4.332,18.789,-9.579,-0.107,-0.250,-0.253,0.068
4.649,-45.145,-4.437,36.719,-10.501,0.954,-0.287,-0.262,0.072
4.659,-44.691,-4.552,45.320,-11.514,1.467,-0.340,-0.266,0.074
4.669,-44.149,-4.679,54.205,-12.724,1.999,-0.406,-0.269,0.076
4.679,-43.510,-4.820,63.964,-14.065,2.585,-0.480,-0.272,0.078
4.689,-42.902,-4.977,60.766,-15.696,2.397,-0.575,-0.270,0.079
4.699,-42.325,-5.153,57.728,-17.658,2.219,-0.688,-0.269,0.080
4.709,-41.550,-5.353,77.418,-20.016,3.397,-0.814,-0.276,0.084
4.719,-40.611,-5.582,93.900,-22.888,4.385,-0.976,-0.282,0.087
4.729,-39.607,-5.847,100.493,-26.440,4.785,-1.180,-0.283,0.090
4.739,-38.528,-6.152,107.855,-30.502,5.231,-1.413,-0.285,0.094
4.749,-37.398,-6.441,112.955,-28.977,5.550,-1.351,-0.284,0.087
4.759,-36.325,-6.826,107.307,-38.404,5.211,-1.866,-0.282,0.101
4.769,-35.211,-7.258,111.472,-43.295,5.468,-2.150,-0.282,0.104
4.779,-34.065,-7.748,114.550,-48.986,5.658,-2.478,-0.282,0.109
4.789,-32.888,-8.299,117.749,-55.106,5.856,-2.834,-0.282,0.113
4.799,-31.769,-8.914,111.862,-61.414,5.510,-3.192,-0.279,0.120
4.809,-30.471,-9.599,129.834,-68.588,6.595,-3.630,-0.283,0.120
4.819,-29.177,-10.365,129.413,-76.530,6.577,-4.090,-0.282,0.127
4.829,-27.947,-11.210,122.942,-84.569,6.196,-4.558,-0.278,0.132
4.839,-26.779,-12.135,116.795,-92.508,5.835,-5.028,-0.274,0.136
4.849,-25.670,-13.139,110.955,-100.379,5.492,-5.498,-0.271,0.139
4.859,-24.491,-14.222,117.822,-108.269,5.911,-5.976,-0.272,0.141
4.869,-23.286,-15.386,120.555,-116.424,6.083,-6.472,-0.271,0.142
4.879,-22.108,-16.626,117.823,-124.006,5.928,-6.938,-0.269,0.143
4.889,-20.963,-17.937,114.459,-131.099,5.735,-7.380,-0.265,0.142
4.899,-19.876,-19.310,108.736,-137.261,5.402,-7.771,-0.262,0.140
4.909,-18.827,-20.737,104.865,-142.730,5.180,-8.127,-0.258,0.136
4.919,-17.823,-22.213,100.363,-147.541,4.922,-8.450,-0.254,0.131
4.929,-16.880,-23.726,94.384,-151.343,4.577,-8.719,-0.249,0.124
4.939,-15.997,-25.268,88.264,-154.240,4.231,-8.946,-0.243,0.114
4.949,-15.177,-26.827,81.983,-155.894,3.879,-9.101,-0.236,0.104
4.959,-14.422,-28.393,75.494,-156.613,3.518,-9.201,-0.228,0.093
4.969,-13.705,-29.960,71.719,-156.693,3.324,-9.260,-0.220,0.082
4.979,-13.052,-31.523,65.304,-156.247,2.990,-9.303,-0.208,0.068
4.989,-12.462,-33.077,58.991,-155.411,2.670,-9.325,-0.194,0.053
4.999,-11.957,-34.621,50.465,-154.369,2.235,-9.347,-0.176,0.036
5.009,-11.505,-36.151,45.278,-153.050,1.989,-9.344,-0.161,0.020
5.019,-11.099,-37.663,40.515,-151.220,1.767,-9.310,-0.147,0.004
5.029,-10.715,-39.155,38.489,-149.180,1.697,-9.255,-0.136,-0.010
5.039,-10.372,-40.623,34.230,-146.775,1.503,-9.186,-0.122,-0.026
5.049,-10.067,-42.058,30.513,-143.556,1.341,-9.068,-0.108,-0.042
5.059,-9.796,-43.455,27.093,-139.701,1.197,-8.913,-0.095,-0.059
5.069,-9.573,-44.811,22.360,-135.573,0.981,-8.747,-0.080,-0.076
5.079,-9.373,-46.119,20.006,-130.827,0.900,-8.538,-0.067,-0.093
5.089,-9.191,-47.376,18.181,-125.604,0.845,-8.301,-0.055,-0.110
5.099,-9.023,-48.579,16.751,-120.312,0.809,-8.059,-0.045,-0.127
5.109,-8.864,-49.725,15.913,-114.654,0.806,-7.794,-0.035,-0.144
5.119,-8.717,-50.810,14.760,-108.509,0.790,-7.500,-0.024,-0.161
5.129,-8.578,-51.833,13.885,-102.232,0.787,-7.192,-0.014,-0.177
5.139,-8.445,-52.793,13.218,-96.022,0.794,-6.877,-0.004,-0.190
5.149,-8.317,-53.690,12.887,-89.683,0.821,-6.546,0.005,-0.202
5.159,-8.192,-54.522,12.435,-83.194,0.840,-6.203,0.015,-0.214
5.169,-8.072,-55.287,12.060,-76.535,0.860,-5.848,0.023,-0.225
5.179,-7.957,-55.983,11.457,-69.577,0.868,-5.474,0.032,-0.236
5.189,-7.845,-56.605,11.186,-62.225,0.896,-5.072,0.041,-0.246
5.199,-7.736,-57.151,10.902,-54.610,0.919,-4.649,0.049,-0.256
5.209,-7.625,-57.618,11.153,-46.688,0.970,-4.205,0.056,-0.265
5.219,-7.515,-58.003,10.953,-38.503,0.998,-3.742,0.064,-0.273
5.229,-7.408,-58.307,10.707,-30.426,1.022,-3.283,0.072,-0.281
5.239,-7.304,-58.531,10.391,-22.423,1.044,-2.827,0.081,-0.289
5.249,-7.205,-58.744,9.872,-21.302,1.025,-2.767,0.083,-0.291
5.259,-7.110,-58.805,9.516,-6.037,1.080,-1.888,0.098,-0.303
5.269,-7.019,-58.785,9.122,1.956,1.099,-1.427,0.107,-0.309
5.279,-6.933,-58.685,8.611,10.070,1.115,-0.957,0.117,-0.316
5.289,-6.849,-58.501,8.373,18.356,1.148,-0.475,0.126,-0.322
5.299,-6.768,-58.230,8.147,27.051,1.187,0.034,0.137,-0.327
5.309,-6.691,-57.875,7.657,35.504,1.214,0.529,0.148,-0.332
5.319,-6.618,-57.435,7.274,44.001,1.247,1.029,0.160,-0.337
5.329,-6.550,-57.017,6.883,41.801,1.216,0.905,0.158,-0.335
5.339,-6.484,-56.394,6.539,62.315,1.326,2.107,0.185,-0.348
5.349,-6.424,-55.674,6.047,71.998,1.364,2.679,0.198,-0.353
5.359,-6.370,-54.862,5.388,81.225,1.388,3.225,0.211,-0.357
5.369,-6.324,-53.964,4.569,89.798,1.400,3.734,0.224,-0.361
5.379,-6.288,-52.993,3.654,97.063,1.396,4.167,0.234,-0.365
5.389,-6.253,-51.969,3.471,102.455,1.413,4.492,0.240,-0.366
5.399,-6.230,-50.996,2.309,97.332,1.311,4.195,0.234,-0.362
5.409,-6.223,-49.803,0.710,119.272,1.352,5.491,0.262,-0.374
5.419,-6.263,-48.531,-4.022,127.179,1.134,5.949,0.277,-0.380
5.429,-6.330,-47.323,-6.705,120.820,0.936,5.573,0.270,-0.376
5.439,-6.432,-45.904,-10.160,141.888,0.866,6.813,0.299,-0.388
5.449,-6.576,-44.556,-14.431,134.793,0.570,6.390,0.292,-0.386
5.459,-6.713,-43.144,-13.709,141.182,0.631,6.781,0.295,-0.386
5.469,-6.900,-41.682,-18.709,146.208,0.367,7.070,0.304,-0.390
5.479,-7.141,-40.083,-24.064,159.909,0.125,7.865,0.322,-0.400
5.489,-7.511,-38.472,-36.978,161.142,-0.634,7.896,0.330,-0.410
5.499,-7.941,-36.861,-43.039,161.050,-1.019,7.871,0.327,-0.413
5.509,-8.433,-35.258,-49.182,160.359,-1.416,7.811,0.324,-0.417
5.519,-8.991,-33.734,-55.814,152.341,-1.891,7.324,0.311,-0.415
5.529,-9.521,-32.163,-53.023,157.083,-1.737,7.623,0.307,-0.414
5.539,-10.115,-30.671,-59.408,149.229,-2.198,7.151,0.294,-0.411
5.549,-10.763,-29.149,-64.733,152.205,-2.531,7.314,0.293,-0.416
5.559,-11.537,-27.659,-77.481,148.989,-3.346,7.092,0.287,-0.420
5.569,-12.365,-26.207,-82.726,145.220,-3.726,6.870,0.276,-0.418
5.579,-13.255,-24.799,-89.026,140.788,-4.174,6.609,0.264,-0.416
5.589,-14.203,-23.445,-94.792,135.396,-4.598,6.297,0.250,-0.412
5.599,-15.103,-22.153,-90.053,129.176,-4.406,5.975,0.230,-0.399
5.609,-16.054,-20.926,-95.053,122.717,-4.785,5.612,0.216,-0.392
5.619,-17.049,-19.780,-99.474,114.631,-5.145,5.165,0.199,-0.382
5.629,-18.083,-18.712,-103.454,106.730,-5.477,4.744,0.181,-0.368
5.639,-19.233,-17.722,-115.036,99.086,-6.256,4.320,0.169,-0.359
5.649,-20.404,-16.804,-117.084,91.742,-6.474,3.943,0.150,-0.344
5.659,-21.587,-15.960,-118.289,84.436,-6.643,3.569,0.131,-0.328
5.669,-22.711,-15.185,-112.374,77.440,-6.385,3.231,0.110,-0.310
5.679,-23.840,-14.450,-112.908,73.568,-6.484,3.054,0.097,-0.297
5.689,-24.967,-13.804,-112.701,64.616,-6.581,2.619,0.075,-0.274
5.699,-26.136,-13.213,-116.899,59.024,-6.908,2.349,0.061,-0.259
5.709,-27.296,-12.675,-115.997,53.875,-6.932,2.115,0.045,-0.242
5.719,-28.445,-12.163,-114.922,51.181,-6.927,2.007,0.033,-0.230
5.729,-29.579,-11.719,-113.405,44.393,-6.924,1.690,0.015,-0.210
5.739,-30.657,-11.317,-107.735,40.223,-6.659,1.516,-0.002,-0.193
5.749,-31.717,-10.935,-106.001,38.212,-6.606,1.442,-0.013,-0.183
5.759,-32.756,-10.590,-103.970,34.406,-6.548,1.276,-0.026,-0.169
5.769,-33.774,-10.296,-101.737,29.472,-6.484,1.052,-0.041,-0.153
5.779,-34.740,-10.026,-96.651,26.927,-6.236,0.957,-0.054,-0.141
5.789,-35.721,-9.778,-98.108,24.839,-6.363,0.866,-0.062,-0.133
5.799,-36.657,-9.549,-93.587,22.911,-6.142,0.799,-0.073,-0.123
5.809,-37.546,-9.336,-88.908,21.298,-5.908,0.749,-0.084,-0.113
5.819,-38.386,-9.134,-83.968,20.233,-5.655,0.727,-0.095,-0.104
5.829,-39.172,-8.943,-78.616,19.029,-5.379,0.701,-0.106,-0.095
5.839,-39.890,-8.761,-71.829,18.188,-5.019,0.697,-0.117,-0.085
5.849,-40.558,-8.586,-66.781,17.553,-4.754,0.698,-0.127,-0.077
5.859,-41.176,-8.415,-61.794,17.087,-4.490,0.707,-0.135,-0.070
5.869,-41.744,-8.248,-56.782,16.700,-4.224,0.719,-0.144,-0.062
5.879,-42.283,-8.086,-53.943,16.167,-4.081,0.716,-0.150,-0.056
5.889,-42.775,-7.933,-49.158,15.359,-3.829,0.706,-0.159,-0.048
5.899,-43.213,-7.782,-43.817,15.085,-3.540,0.724,-0.167,-0.041
5.909,-43.543,-7.638,-33.002,14.441,-2.938,0.744,-0.180,-0.029
5.919,-43.801,-7.498,-25.748,13.966,-2.536,0.757,-0.189,-0.021
5.929,-43.989,-7.364,-18.885,13.405,-2.153,0.762,-0.197,-0.013
5.939,-44.169,-7.235,-17.941,12.872,-2.107,0.744,-0.200,-0.010
5.949,-44.282,-7.113,-11.304,12.201,-1.735,0.737,-0.208,-0.003
5.959,-44.328,-6.997,-4.641,11.591,-1.363,0.731,-0.215,0.003
5.969,-44.307,-6.891,2.183,10.627,-0.975,0.700,-0.222,0.009
5.979,-44.136,-6.795,17.015,9.629,-0.115,0.679,-0.233,0.017
5.989,-43.890,-6.710,24.624,8.488,0.326,0.632,-0.239,0.022
5.999,-43.567,-6.638,32.346,7.157,0.774,0.573,-0.244,0.026
6.009,-43.165,-6.583,40.205,5.563,1.232,0.497,-0.250,0.031
6.019,-42.783,-6.546,38.195,3.692,1.113,0.396,-0.249,0.034
6.029,-42.319,-6.511,46.337,3.508,1.598,0.389,-0.252,0.034
6.039,-41.768,-6.521,55.144,-1.035,2.115,0.151,-0.257,0.043
6.049,-41.015,-6.561,75.321,-4.032,3.314,-0.007,-0.267,0.048
6.059,-40.193,-6.638,82.184,-7.675,3.721,-0.205,-0.270,0.054
6.069,-39.325,-6.760,86.782,-12.235,3.994,-0.453,-0.272,0.060
6.079,-38.411,-6.938,91.369,-17.721,4.267,-0.752,-0.274,0.068
6.089,-37.543,-7.106,86.800,-16.835,4.007,-0.716,-0.270,0.065
6.099,-36.606,-7.334,93.721,-22.860,4.419,-1.046,-0.273,0.073
6.109,-35.623,-7.716,98.291,-38.114,4.681,-1.872,-0.277,0.096
6.119,-34.525,-8.166,109.829,-44.997,5.377,-2.265,-0.280,0.102
6.129,-33.408,-8.686,111.698,-52.058,5.493,-2.667,-0.280,0.109
6.139,-32.280,-9.283,112.815,-59.700,5.565,-3.104,-0.279,0.116
6.149,-31.149,-9.964,113.079,-68.086,5.586,-3.583,-0.278,0.124
6.159,-30.075,-10.736,107.425,-77.206,5.252,-4.110,-0.275,0.131
6.169,-29.054,-11.470,102.054,-73.346,4.943,-3.923,-0.271,0.121
6.179,-27.978,-12.426,107.608,-95.634,5.273,-5.189,-0.273,0.142
6.189,-26.871,-13.477,110.715,-105.134,5.465,-5.754,-0.273,0.147
6.199,-25.787,-14.627,108.365,-114.929,5.328,-6.340,-0.272,0.150
6.209,-24.724,-15.871,106.325,-124.426,5.210,-6.915,-0.270,0.153
6.219,-23.673,-17.197,105.074,-132.652,5.142,-7.421,-0.268,0.153
6.229,-22.675,-18.587,99.820,-138.955,4.835,-7.821,-0.265,0.151
6.239,-21.691,-19.907,98.372,-132.008,4.769,-7.464,-0.260,0.136
6.249,-20.728,-21.388,96.365,-148.149,4.653,-8.427,-0.259,0.143
6.259,-19.755,-22.897,97.232,-150.821,4.719,-8.623,-0.256,0.137
6.269,-18.810,-24.422,94.568,-152.509,4.573,-8.768,-0.253,0.129
6.279,-17.911,-25.955,89.839,-153.288,4.308,-8.868,-0.247,0.118
6.289,-17.031,-27.486,88.012,-153.177,4.223,-8.913,-0.242,0.108
6.299,-16.195,-29.009,83.611,-152.302,3.986,-8.921,-0.235,0.095
6.309,-15.398,-30.456,79.760,-144.687,3.792,-8.541,-0.226,0.077
6.319,-14.641,-31.948,75.635,-149.153,3.574,-8.854,-0.219,0.070
6.329,-13.939,-33.417,70.232,-146.969,3.303,-8.799,-0.206,0.054
6.339,-13.285,-34.861,65.375,-144.372,3.070,-8.720,-0.193,0.038
6.349,-12.681,-36.276,60.403,-141.465,2.841,-8.629,-0.177,0.020
6.359,-12.127,-37.657,55.406,-138.155,2.612,-8.515,-0.161,0.002
6.369,-11.601,-39.000,52.635,-134.268,2.508,-8.363,-0.148,-0.015
6.379,-11.120,-40.276,48.081,-127.555,2.313,-8.057,-0.131,-0.037
6.389,-10.663,-41.535,45.677,-125.901,2.220,-8.024,-0.120,-0.051
6.399,-10.229,-42.747,43.393,-121.282,2.143,-7.826,-0.107,-0.068
6.409,-9.863,-43.914,36.609,-116.701,1.819,-7.640,-0.088,-0.088
6.419,-9.531,-45.031,33.158,-111.690,1.674,-7.422,-0.074,-0.106
6.429,-9.221,-46.092,31.033,-106.078,1.603,-7.165,-0.062,-0.124
6.439,-8.926,-47.093,29.482,-100.087,1.564,-6.885,-0.051,-0.142
6.449,-8.648,-48.044,27.870,-95.083,1.519,-6.653,-0.040,-0.157
6.459,-8.382,-48.925,26.559,-88.159,1.497,-6.308,-0.028,-0.174
6.469,-8.121,-49.746,26.083,-82.103,1.517,-5.997,-0.019,-0.186
6.479,-7.869,-50.505,25.191,-75.856,1.512,-5.671,-0.009,-0.198
